ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
"21","탁구","탁구장 월회비","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111111","월회원은 결제 후 바로 이용가능하십니다.

레슨은 간단한 상담이 필요합니다^.^
[시간, 담당선생님, 금액상담]

탁구장 전화번호 : 
010-2808-7511
관장 유도훈","N","80000.00000"
"21","탁구","탁구장 월회비+레슨(월4회)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","100000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-2808-7511)

레슨은 간단한 상담이 필요합니다^.^
[시간, 담당선생님, 금액상담]

탁구장 전화번호 : 
010-2808-7511
관장 유도훈","N","130000.00000"
"21","탁구","주엽탁구클럽","기타","160000","170000","0010100","수업운영","N","110000.00000"
"21","탁구","탁구","기타","190000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","130000","150000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-8370-4688)","N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","130000","170000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-8370-4688)","N","68400.00000"
"21","탁구","탁구장 월회비+체험레슨2회","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111111","체험레슨은 담당 선생님과 상의 후, 수업가능하십니다^.^

레슨 상담 :
031)656-0742
010-2808-7511","N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","080000","230000","1111111","1대1 개인 레슨 조치원 패밀리 탁구장 초/중/고 초보일반 탁구 아카데미~~
김한일 관장 스포츠강좌바우처/장애인 스포츠바우처 이용가능~~
대표번호:010 9995 9758","N","110000.00000"
"21","탁구","탁구의 기초(그립잡는법,기본자세) 구장사용","지체, 청각/언어, 지적/자폐, 기타","150000","210000","1010000","20분 주2회 개인 1대1 레슨입니다. 레슨만 받을시에는 별도의 구장사용료는 없습니다.  레슨 이외 구장사용도 원하실경우 학생은 할인해서 1달에 4만원입니다. (참고:성인은 1달에 7만원)","N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","230000","1111111",,"N","180000.00000"
"21","탁구","탁구 레슨","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구의 기초(그립잡는법,기본자세) 구장사용","지체, 청각/언어, 지적/자폐, 기타","150000","220000","1010000","20분 주2회 개인 1대1 레슨입니다. 레슨만 받을시에는 별도의 구장사용료는 없습니다.  레슨 이외 구장사용도 원하실경우 학생은 할인해서 1달에 4만원입니다. (참고:성인은 1달에 7만원)","N","76000.00000"
"21","탁구","탁구의 기초(포핸드 스트로크, 스텝)","지체, 청각/언어, 지적/자폐","110000","213000","1010000",,"N","110000.00000"
"21","탁구","탁구의 기초(포핸드 스트로크, 스텝)","지체, 청각/언어, 지적/자폐","115000","213000","1010000",,"N","110000.00000"
"21","탁구","탁구(월회원)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-6221-7856)
월회원 등록시 로봇기계와 서브장 이용이 가능합니다.
한달 내내 자유롭게 이용하시면 됩니다.
훌라후프, 줄넘기, 제기가 비치 되어 있습니다.
휴무가 없습니다.","N","65000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","130000","0101000",,"N","110000.00000"
"21","탁구","탁구 레슨","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구","기타","090000","210000","1111100",,"N","95000.00000"
"21","탁구","탁구레슨","지체, 지적/자폐, 기타","130000","230000","1111000",,"N","110000.00000"
"21","탁구","장애인탁구교실","지체, 청각/언어, 지적/자폐","090000","180000","1111000",,"N","110000.00000"
"21","탁구","코리아탁구체육관 장애인탁구교실A","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","180000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-9147-6789)
□ 강좌 내용: 코리아탁구체육관 장애인탁구교실","N","110000.00000"
"21","탁구","코리아탁구체육관 장애인탁구교실B","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","180000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-9147-6789)
□ 강좌 내용: 코리아탁구체육관 장애인탁구교실B","N","110000.00000"
"21","탁구","탁구 개인레슨","기타","100000","230000","1111100","개인 레슨 수업은 15분 월 8회로 진행됩니다.

*계단 및 턱이 있어 휠체어 이용은 어렵습니다.","N","176000.00000"
"21","탁구","탁구 1:1개인레슨","기타","100000","230000","1111100","* 강좌 결제 전 사전상담 바랍니다.(☎ 문의: 042-825-8385)
□개인 레슨 수업은 15분 월 8회로 진행됩니다.  *계단 및 턱이 있어 휠체어 이용은 어렵습니다.
*추가결제  15분 4회 = 40,000 / 15분 8회 = 70,000 만원 결제 필요합니다.","N","110000.00000"
"21","탁구","탁구 개인레슨 월 4회","기타","100000","230000","1111100","개인 레슨 수업은 15분 월 4회로 진행됩니다.  *계단 및 턱이 있어 휠체어 이용은 어렵습니다.","N","143000.00000"
"21","탁구","탁구 개인레슨 월 8회","기타","100000","230000","1111100","개인 레슨 수업은 15분 월 8회로 진행됩니다.  *계단 및 턱이 있어 휠체어 이용은 어렵습니다.","N","176000.00000"
"21","탁구","어울림 탁구교실","지체, 시각, 청각/언어, 지적/자폐","100000","230000","1111000",,"N","110000.00000"
"21","탁구","어울림 탁구교실","지체, 청각/언어, 지적/자폐","180000","210000","1111100","-탁구화, 라켓, 복장 준수","N","95000.00000"
"21","탁구","박희열 탁구 강좌","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","110000","1010000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-3839-1342)","N","110000.00000"
"21","탁구","장애인탁구교실","지체, 지적/자폐","090000","180000","1111000","","N","110000.00000"
"21","탁구","탁구 개인레슨 주1회 한달4회","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111111","1대1 개인레슨입니다.
실내화,탁구라켓 구비되어있습니다.","N","110000.00000"
"21","탁구","탁구강습","지체, 청각/언어, 지적/자폐","093000","220000","1111000","스포츠 강좌 이용회원 등록안내 (필독) 수강신청 전에 방문상담 해주시기 바랍니다.
-탁구장 월회원 등록 및 레슨안내 -월회원/8만원(1개월) 
-주2회/15분/월8회/120분 (1개월) -개인레슨/16만원 (구장이용료 포함)  

단)  장애인 스포츠 강좌 이용 회원은 
혜택1)
-장애인 스포츠 강좌 이용 등록 회원반 주2회/10분/월8회/80분 (1개월)
-개인레슨/14만원 (오전반 구장이용료 포함) 

20년 지도경력 베테랑 선수출신 광장레슨 탁구인들의 건강과 활력의 장소 킹이찬무탁구클럽 환영합니다.^-^

* 비대면 강습은 인터넷 강습을 통해 개인 트레이닝 과제를 수행할 수 있도록 준비하겠습니다.","N","110000.00000"
"21","탁구","어울림 탁구교실","지체, 시각, 청각/언어, 기타","100000","200000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 지적/자폐, 기타","190000","210000","0101000",,"N","55000.00000"
"21","탁구","장애인 탁구교실","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","063000","230000","1111111",,"N","110000.00000"
"21","탁구","탁구","지체, 지적/자폐, 기타","100000","220000","1111111","한 타임에 1명이 탁구라켓을 이용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","183000","203000","1010000",,"N","55000.00000"
"21","탁구","탁구","지체, 지적/자폐, 기타","110000","220000","1111100","월회원 이용가능","N","70000.00000"
"21","탁구","탁구","지체, 지적/자폐, 기타","110000","220000","1111100","월회원이용 및 주2회 레슨가능
(추가비용발생)","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","143000","153000","0101000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 041-532-3959)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","101000","221000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구수업","지체, 청각/언어, 지적/자폐","100000","205000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010 9898 0987)
□ 강좌 내용: 1대1레슨","N","110000.00000"
"21","탁구","탁구교실(개인 맞춤형 레슨)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","180000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-3508-0466)","N","110000.00000"
"21","탁구","일대일 맞춤형탁구레슨","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","180000","0101111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-3508-0466)
□ 강좌 내용: 일대일 맞춤레슨","N","130000.00000"
"21","탁구","탁구기초 및 응용","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","200000","1111111","부주의로 인한 신체손상 주의","N","110000.00000"
"21","탁구","탁구기초 및 응용","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","220000","1111100","부주의로 인한 신체손상주의","N","110000.00000"
"21","탁구","탁구레슨수업","기타","170000","180000","1000100",,"N","110000.00000"
"21","탁구","탁구레슨수업","기타","190000","192500","1000100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구레슨수업","기타","190000","192500","1000100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어","093000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","100000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구레슨수업","기타","190000","192500","1000100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐","100000","180000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체","100000","220000","1111100",,"N","110000.00000"
"21","탁구","티키타카탁구클럽","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","100000","170000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","093000","223000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어","100000","230000","1111111",,"N","110000.00000"
"21","탁구","탁구수업 레슨","기타","190000","192000","1000100",,"N","110000.00000"
"21","탁구","생활체육탁구교실","지체, 청각/언어, 지적/자폐, 기타","100000","220000","1111100","레슨을 원하시는분은 추가금액 결제 후 레슨 받으실 수 있습니다. 자세한 사항은 전화로 문의 부탁드립니다. 
관장 최준환 010-9907-3348","N","110000.00000"
"21","탁구","탁구 기초와 경기 운영능력","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","170000","1111000",,"N","95000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","120000","1111000","강좌 결제전에 010-7372-4158 문의 바랍니다. 신청 후에도 연락 주세요.","N","110000.00000"
"21","탁구","탁구 기초와 경기 운영능력","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","170000","1111000",,"N","95000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","083000","115000","1010000",,"N","110000.00000"
"21","탁구","탁구연습","지적/자폐, 기타","100000","200000","1111110","정확한 강좌 시간은 시설 문의(631-1155/010-8270-5370)","N","80000.00000"
"21","탁구","탁구교실","지체, 청각/언어, 지적/자폐, 기타","100000","220000","1111111","운동화지참","N","85000.00000"
"21","탁구","탁구교실","지체, 청각/언어, 지적/자폐, 기타","100000","220000","1111111","운동화 지참","N","95000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","100000","200000","1010000","운동화 지참
유의: 주2회강습인데 요일은 자유롭게 이용가능","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","130000","180000","1111100",,"N","110000.00000"
"21","탁구","탁구초급","청각/언어, 지적/자폐","140000","180000","0100100",,"N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 기타","100000","220000","0100100",,"N","110000.00000"
"21","탁구","누구나 즐길수있는 탁구교실","지체, 청각/언어, 기타","090000","230000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 041-355-0979)

□ 강좌 금액: (예시) 주 2회 기준 190,000원 입니다.
지원금 외 추가금액 결제는 상담 후 진행합니다","N","110000.00000"
"21","탁구","탁구야놀자선수반","지체","130000","180000","1111100",,"N","160000.00000"
"21","탁구","탁구야놀자 꿈나무반","지체, 청각/언어, 지적/자폐, 기타","140000","180000","1111100",,"N","110000.00000"
"21","탁구","탁구왕김탁구","기타","100000","220000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구레슨강좌","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","140000","160000","1010100",,"N","90000.00000"
"21","탁구","탁구교실","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구레슨","지체, 지적/자폐, 기타","100000","170000","1111100",,"N","150000.00000"
"21","탁구","탁구개인강습_허*려(월-금)","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","215000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-790-2000)","N","66000.00000"
"21","탁구","탁구단체[08시][월수금][성인]","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","080000","085000","1010100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-790-2000)","N","33000.00000"
"21","탁구","탁구","지체, 지적/자폐, 뇌병변","173000","182000","1000000","상담 후 강의 신청 바랍니다.(전화: 031-826-6707)","N","120000.00000"
"21","탁구","탁구","지체, 지적/자폐, 뇌병변","163000","172000","1000000","상담 후 수강신청바랍니다. (031-826-6707)","N","120000.00000"
"21","탁구","탁구월이용권","지체, 기타","100000","224000","0101000",,"N","90000.00000"
"21","탁구","탁구레슨","지체, 청각/언어, 지적/자폐","090000","180000","1111000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-912-2993)
□ 강좌 내용: 대면 강좌이며 개인레슨 20분입니다.","N","130000.00000"
"21","탁구","탁구레슨","지체, 청각/언어","100000","180000","1111000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-912-2993)
□ 강좌 내용: 대면강좌  한타임 20분 개인레슨입니다.","N","130000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","120000","1011000",,"N","23000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","210000","215000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","70000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","110000","115000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","70000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","190000","195000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","70000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","105000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","70000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","200000","205000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","70000.00000"
"21","탁구","탁구(자유)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","095000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","27500.00000"
"21","탁구","탁구레슨","지체, 청각/언어","090000","170000","1111000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-912-2993)
□ 강좌 내용: 1대1 개인레슨 강좌입니다.","N","130000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","160000","165000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-234-7744)","N","70000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","215000","1101100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 052-235-4411)","N","70000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐","100000","170000","1111100",,"N","95000.00000"
"21","탁구","탁구","지체, 지적/자폐","100000","170000","1111100",,"N","95000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐","100000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","090000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","220000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구레슨","기타","093000","123000","1110100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-6602-9299)
□ 강좌 내용: 1대1 개인 레슨입니다.","N","150000.00000"
"21","탁구","탁구","지체, 청각/언어","190000","220000","1111000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-4565-4370)","N","150000.00000"
"21","탁구","장애인 탁구교실","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","130000","160000","0000100",,"N","110000.00000"
"21","탁구","건강탁구교실","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","110000","180000","1111000","강좌결제전 전화필수!
031-565-3647

레슨에 필요한 강좌권결제 후 부족한 금액은 현장결제.","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어","140000","170000","1111000",,"N","140000.00000"
"21","탁구","탁구교실","지체, 시각, 청각/언어, 지적/자폐","090000","200000","1111110",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어","090000","120000","1111000",,"N","140000.00000"
"21","탁구","탁구[기초반](18시)-박미숙","지체, 지적/자폐, 기타","180000","185000","0111100","◦ 휴관 : 매주 월요일
◦ 공휴일의 경우 강좌 휴강(주말강좌 포함)
◦ 정원이 미달일 경우 매월 1일부터 추가신청
◦ 공공예약서비스홈페이지
    http://crs.uljusiseol.or.kr (인터넷 신청만 가능)
◦ 신청기간 외 신청 및 강습반 변경 불가","N","27500.00000"
"21","탁구","기초탁구레슨","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","183000","193000","1100000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-8242-8526)
□ 강좌 내용: 한 타임에 2~5명이 탁구도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구","지체, 지적/자폐","090000","150000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 지적/자폐","090000","150000","1111100",,"N","110000.00000"
"21","탁구","탁구레슨","청각/언어, 지적/자폐, 기타","100000","210000","1111111",,"N","110000.00000"
"21","탁구","임윤희 탁구교실","지체, 청각/언어, 기타","100000","210000","1111000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","140000.00000"
"21","탁구","임윤희 탁구교실","지체, 청각/언어, 기타","100000","220000","1111010",,"N","140000.00000"
"21","탁구","임윤희 탁구교실","지체, 청각/언어, 기타","100000","100000","1111000",,"N","140000.00000"
"21","탁구","초급-고급 레슨","기타","100000","220000","1111000",,"N","140000.00000"
"21","탁구","탁구1:1레슨","지체","130000","210000","1111111",,"N","110000.00000"
"21","탁구","탁구1:1레슨","지체, 청각/언어","140000","210000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-5736-8934)","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어","140000","170000","1111000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-4565-4370)","N","150000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","220000","1111111",,"N","110000.00000"
"21","탁구","탁구","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","130000","220000","1111111",,"N","110000.00000"
"21","탁구","탁구","청각/언어","090000","140000","0000011",,"N","110000.00000"
"21","탁구","탁구레슨","지체, 청각/언어, 지적/자폐, 기타","100000","230000","1111111",,"N","110000.00000"
"21","탁구","기본연습","지체, 지적/자폐, 기타","133000","173000","0101000",,"N","140000.00000"
"21","탁구","기본연습","지체, 청각/언어, 지적/자폐, 기타","133000","180000","0101010",,"N","150000.00000"
"21","탁구","탁구교실","지체, 뇌병변","133000","150000","0100000",,"N","110000.00000"
"21","탁구","탁구 초급반 중급반","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","103000","112000","1010000",,"N","20000.00000"
"21","탁구","탁구 초급반, 중급반","지체, 청각/언어, 지적/자폐, 뇌병변","163000","172000","0101000",,"N","20000.00000"
"21","탁구","탁구 초급반, 중급반","지체, 청각/언어, 지적/자폐, 뇌병변","103000","112000","0101000",,"N","20000.00000"
"21","탁구","탁구강습(장애인-어린이)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","150000","175000","0101000","★★★ 센터 안내데스크에 프로그램 추첨신청접수 후 추첨제 당첨자에 한하여 결제할 수 있으며, 해당 결제기간 내 온라인 결제를 해주셔야 이용 가능합니다. 
  ① 안내데스크 추첨 신청접수  ② 추첨 당첨자 확인  ③ 장애인스포츠강좌이용권 결제 ★★★","N","16000.00000"
"21","탁구","탁구강습(장애인-성인)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","150000","175000","0101000","★★★ 센터 안내데스크에 프로그램 추첨신청접수 후 추첨제 당첨자에 한하여 결제할 수 있으며, 해당 결제기간 내 온라인 결제를 해주셔야 이용 가능합니다. 
  ① 안내데스크 추첨 신청접수  ② 추첨 당첨자 확인  ③ 장애인스포츠강좌이용권 결제 ★★★","N","20000.00000"
"21","탁구","탁구강습(장애인-청소년)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","150000","175000","0101000","★★★ 센터 안내데스크에 프로그램 추첨신청접수 후 추첨제 당첨자에 한하여 결제할 수 있으며, 해당 결제기간 내 온라인 결제를 해주셔야 이용 가능합니다. 
 ① 안내데스크 추첨 신청접수  ② 추첨 당첨자 확인  ③ 장애인스포츠강좌이용권 결제 ★★★","N","18000.00000"
"21","탁구","탁구","지체","100000","220000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","즐거운탁구교실","지체, 지적/자폐, 뇌병변","130000","210000","1111110",,"N","110000.00000"
"21","탁구","우리탁구교실","지체","100000","210000","1111000",,"N","110000.00000"
"21","탁구","기본기 및 실전 맞춤형 레슨(탁구)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","153000","220000","1111111",,"N","110000.00000"
"21","탁구","이흔석탁구장","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","090000","230000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"21","탁구","탁구 수업","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","200000","1111111","월 4회 기준으로 비용이 책정됩니다. 추가 비용이 일부 있습니다 ^^
선생님 약력 내용은 센터 블로그 혹은 홈페이지에서 확인하시면 됩니다. 감사합니다.","N","110000.00000"
"21","탁구","핑퐁클럽탁구","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","123000","170000","1110100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-3949-3722)
□ 강좌 내용: 월화수금 탁구 1대1 수업으로 진행합니다.","N","110000.00000"
"21","탁구","이태영탁구교실","지체","100000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구교실","지체, 시각, 청각/언어, 지적/자폐, 기타","090000","210000","1111110",,"N","110000.00000"
"21","탁구","탁구","기타","130000","180000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어","110000","220000","1111100",,"N","110000.00000"
"21","탁구","탁구","지적/자폐","090000","160000","1111100",,"N","110000.00000"
"21","탁구","탁구","기타","100000","140000","1111100",,"N","110000.00000"
"21","탁구","이현주탁구클럽","뇌병변","140000","180000","1111100",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","090000","223000","1111111","월회비 및 주1회 레슨비 포함","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","090000","223000","1111111",,"N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 기타","090000","223000","1111111","월회비 및 주1회 레슨비 포함","N","110000.00000"
"21","탁구","탁구","지체, 청각/언어, 지적/자폐, 기타","090000","223000","1111111","월회비 및 주1회 레슨비 포함","N","110000.00000"
"21","탁구","장애인탁구개인레슨","지체, 청각/언어, 지적/자폐","130000","180000","0001110","1.개인레슨이므로 강사와 통화후 편한 시간을 정하면 됩니다
2.레슨비는 12만원입니다. 개인이 1만원을 더 내셔야 합니다
3.체육관 안에는 실내화를 신어야 합니다. 라켓은 빌려드립니다
4.레슨 당일 말고 2틀정도는 더 와서 개인연습 할 수 있습니다","N","110000.00000"
"21","탁구","탁구","지적/자폐","090000","180000","1111100",,"N","110000.00000"
"21","탁구","탁구장 이용방법","청각/언어, 지적/자폐, 뇌병변","100000","220000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-2912-8421)
□ 강좌 내용: 1:1개인레슨으로 진행되는 수업입니다. 구장이용료는 별도이며, 결제전 사전통화 부탁드립니다.","N","110000.00000"
"21","탁구","탁구개인레슨","지적/자폐, 기타","103000","220000","1111100",,"N","100000.00000"
"21","탁구","탁구장 이용방법","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","100000","110000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-2912-8421)
□ 강좌 내용: 1:1개인 레슨으로 진행되는 수업입니다. 구장 이룡료는 별도로 운영되고 있습니다. 강좌 신청시 사전상담 필수 이오니 문의 하여 주시기 바랍니다.","N","110000.00000"
